tmdb_id,imdb_id,tmdb_genres,imdb_genres,binary_tmdb,binary_imdb,tmdb_plot,imdb_plot,popularity,release_date,title,vote_average,vote_count
399106,tt5613056,"[10751, 16]","[16, 10751]",[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0],"A mother bird tries to teach her little one how to find food by herself. In the process, she encounters a traumatic experience that she must overcome in order to survive","A young and bright-eyed Sandpiper is motivated by her mother to start hunting for food along with the rest of the flock in the sandy seashore. However, the tiny bird is still terrorised by the surfs that break on the ocean's shoreline, unable to take care of herself. Poor little Piper, growing up is difficult, nevertheless, your caring mother believes in you.::Nick Riganas",7.436763000000001,2016-06-16,Piper,8.2,623
207,tt0097165,[18],"[35, 18]",[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0],"At an elite, old-fashioned boarding school in New England, a passionate English teacher inspires his students to rebel against convention and seize the potential of every day, courting the disdain of the stern headmaster","Painfully shy Todd Anderson has been sent to the school where his popular older brother was valedictorian. His roommate, Neil Perry, although exceedingly bright and popular, is very much under the thumb of his overbearing father. The two, along with their other friends, meet Professor Keating, their new English teacher, who tells them of the Dead Poets Society, and encourages them to go against the status quo. Each does so in his own way, and is changed for life.::Liz Jordan ",20.260414,1989-06-02,Dead Poets Society,8.2,3744
807,tt0114369,"[80, 9648, 53]","[80, 18, 9648, 53]",[0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0],[0 0 0 1 0 0 0 0 0 1 1 0 0 1 0 0 0 0],"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Sommerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case","A film about two homicide detectives' (Morgan Freeman and (Brad Pitt desperate hunt for a serial killer who justifies his crimes as absolution for the world's ignorance of the Seven Deadly Sins. The movie takes us from the tortured remains of one victim to the next as the sociopathic ""John Doe"" (Kevin Spacey) sermonizes to Detectives Somerset and Mills -- one sin at a time. The sin of Gluttony comes first and the murderer's terrible capacity is graphically demonstrated in the dark and subdued tones characteristic of film noir. The seasoned and cultured but jaded Somerset researches the Seven Deadly Sins in an effort to understand the killer's modus operandi while the bright but green and impulsive Detective Mills (Pitt) scoffs at his efforts to get inside the mind of a killer...::Mark Fleetwood ",42.181321999999994,1995-09-22,Se7en,8.2,7373
3082,tt0027977,"[18, 35]","[35, 18, 10751, 10749]",[0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0],[0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 1 0],The Tramp struggles to live in modern industrial society with the help of a young homeless woman,"Chaplin's last 'silent' film, filled with sound effects, was made when everyone else was making talkies. Charlie turns against modern society, the machine age, (The use of sound in films ?) and progress. Firstly we see him frantically trying to keep up with a production line, tightening bolts. He is selected for an experiment with an automatic feeding machine, but various mishaps leads his boss to believe he has gone mad, and Charlie is sent to a mental hospital - When he gets out, he is mistaken for a communist while waving a red flag, sent to jail, foils a jailbreak, and is let out again. We follow Charlie through many more escapades before the film is out.::Colin Tinto ",15.782567000000002,1936-02-05,Modern Times,8.2,1157
37257,tt0051201,"[18, 9648, 80]","[80, 18, 9648, 53]",[0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0],[0 0 0 1 0 0 0 0 0 1 1 0 0 1 0 0 0 0],"When Leonard Vole is arrested for the sensational murder of a rich, middle-aged widow, the famous Sir Wilfrid Robarts agrees to appear on his behalf. Sir Wilfrid, recovering from a near-fatal heart attack, is supposed to be on a diet of bland, civil suits – but the lure of the criminal courts is too much for him, especially when the case is so difficult","It's Britain, 1953. Upon his return to work following a heart attack, irrepressible barrister Sir Wilfrid Robarts, known as a barrister for the hopeless, takes on a murder case, much to the exasperation of his medical team, led by his overly regulated private nurse, Miss Plimsoll, who tries her hardest to ensure that he not return to his hard living ways - including excessive cigar smoking and drinking - while he takes his medication and gets his much needed rest. That case is defending American war veteran Leonard Vole, a poor, out of work, struggling inventor who is accused of murdering his fifty-six year old lonely and wealthy widowed acquaintance, Emily French. The initial evidence is circumstantial but points to Leonard as the murderer. Despite being happily married to East German former beer hall performer Christine Vole, he fostered that friendship with Mrs. French in the hopes that she would finance one of his many inventions to the tune of a few hundred pounds. It thus does not help his case when it is learned that Mrs. French changed her will prior to her murder with Leonard being the primary beneficiary of a £80,000 estate. Leonard states that he knew nothing about the will. Christine is apparently the only alibi Leonard has to his whereabouts at the time of the murder. The usual methods Sir Wilfrid uses to test his clients' guilt or innocence leads to him believing that Leonard is indeed innocent. As the trial progresses, the prosecution calls a surprise witness, one that could place a nail in the coffin of Sir Wilfrid's planned line of defense. As Sir Wilfrid gets deeper and deeper into the case, something doesn't quite sit right with him, although he doesn't know what it is. The primary questions become how far Sir Wilfrid will go to obtain evidence to acquit Leonard, and if he will ever discover why he feels that there is something odd about the case.::Huggo",7.577288,1957-12-17,Witness for the Prosecution,8.2,353
975,tt0050825,"[18, 10752]","[18, 10752]",[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1],"During World War I, commanding officer General Broulard orders his subordinate, General Mireau, to attack a German trench position, offering a promotion as an incentive. Though the mission is foolhardy to the point of suicide, Mireau commands his own subordinate, Colonel Dax, to plan the attack. When it ends in disaster, General Mireau demands the court-martial of three random soldiers in order to save face",The futility and irony of the war in the trenches in WWI is shown as a unit commander in the French army must deal with the mutiny of his men and a glory-seeking general after part of his force falls back under fire in an impossible attack.::Keith Loh ,8.782860000000001,1957-09-18,Paths of Glory,8.2,747
359940,tt5027774,"[80, 18]","[80, 18]",[0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0],[0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0],"After seven months have passed without a culprit in her daughter's murder case, Mildred Hayes makes a bold move, painting three signs leading into her town with a controversial message directed at Bill Willoughby, the town's revered chief of police. When his second-in-command Officer Jason Dixon, an immature mother's boy with a penchant for violence, gets involved, the battle between Mildred and Ebbing's law enforcement is only exacerbated","THREE BILLBOARDS OUTSIDE EBBING, MISSOURI is a darkly comic drama from Academy Award nominee Martin McDonagh (In Bruges). After months have passed without a culprit in her daughter's murder case, Mildred Hayes (Academy Award winner Frances McDormand) makes a bold move, painting three signs leading into her town with a controversial message directed at William Willoughby (Academy Award nominee Woody Harrelson), the town's revered chief of police. When his second-in-command Officer Dixon (Academy Award winner Sam Rockwell), an immature mother's boy with a penchant for violence, gets involved, the battle between Mildred and Ebbing's law enforcement is only exacerbated.::Fox Searchlight Pictures",60.103949,2017-11-10,"Three Billboards Outside Ebbing, Missouri",8.2,2344
406997,tt2543472,"[18, 10751]","[18, 10751]",[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0],"The story of August Pullman – a boy with facial differences – who enters fifth grade, attending a mainstream elementary school for the first time","Based on the New York Times bestseller, WONDER tells the incredibly inspiring and heartwarming story of August Pullman. Born with facial differences that, up until now, have prevented him from going to a mainstream school, Auggie becomes the most unlikely of heroes when he enters the local fifth grade. As his family, his new classmates, and the larger community all struggle to discover their compassion and acceptance, Auggie's extraordinary journey will unite them all and prove you can't blend in when you were born to stand out.::Lionsgate",26.870146999999996,2017-11-13,Wonder,8.2,1556
27205,tt1375666,"[28, 53, 878, 9648, 12]","[28, 12, 878, 53]",[1 0 0 0 0 1 0 0 0 1 0 1 1 0 0 0 0 0],[1 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0],"Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea into a target's subconscious","Dom Cobb is a skilled thief, the absolute best in the dangerous art of extraction, stealing valuable secrets from deep within the subconscious during the dream state, when the mind is at its most vulnerable. Cobb's rare ability has made him a coveted player in this treacherous new world of corporate espionage, but it has also made him an international fugitive and cost him everything he has ever loved. Now Cobb is being offered a chance at redemption. One last job could give him his life back but only if he can accomplish the impossible - inception. Instead of the perfect heist, Cobb and his team of specialists have to pull off the reverse: their task is not to steal an idea but to plant one. If they succeed, it could be the perfect crime. But no amount of careful planning or expertise can prepare the team for the dangerous enemy that seems to predict their every move. An enemy that only Cobb could have seen coming.::Warner Bros. Pictures",40.400918,2010-07-14,Inception,8.2,16669
274,tt0102926,"[80, 18, 53]","[80, 18, 53]",[0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0],[0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0],"FBI trainee, Clarice Starling ventures into a maximum-security asylum to pick the diseased brain of Hannibal Lecter, a psychiatrist turned homicidal cannibal. Starling needs clues to help her capture a serial killer. But her Faustian relationship with Lecter soon leads to his escape, and now two deranged killers are on the loose","FBI trainee Clarice Starling works hard to advance her career, while trying to hide/put behind her West Virginia roots, of which if some knew, would automatically classify her as being backward or white trash. After graduation, she aspires to work in the agency's Behavioral Science Unit under the leadership of Jack Crawford. While she is still a trainee, Crawford asks her to question Dr. Hannibal Lecter, a psychiatrist imprisoned, thus far, for eight years in maximum security isolation for being a serial killer who cannibalized his victims. Clarice is able to figure out the assignment is to pick Lecter's brains to help them solve another serial murder case, that of someone coined by the media as Buffalo Bill, who has so far killed five victims, all located in the eastern US, all young women who are slightly overweight (especially around the hips), all who were drowned in natural bodies of water, and all who were stripped of large swaths of skin. She also figures that Crawford chose her, as a woman, to be able to trigger some emotional response from Lecter. After speaking to Lecter for the first time, she realizes that everything with him will be a psychological game, with her often having to read between the very cryptic lines he provides. She has to decide how much she will play along, as his request in return for talking to him is to expose herself emotionally to him. The case takes a more dire turn when a sixth victim is discovered, this one from who they are able to retrieve a key piece of evidence, if Lecter is being forthright as to its meaning. A potential seventh victim is high profile Catherine Martin, the daughter of Senator Ruth Martin, which places greater scrutiny on the case as they search for a hopefully still alive Catherine. Who may factor into what happens is Dr. Frederick Chilton, the warden at the prison, an opportunist who sees the higher profile with Catherine, meaning a higher profile for himself if he can insert himself successfully into the proceedings.::Huggo",8.421125,1991-02-01,The Silence of the Lambs,8.2,5783
